X,Y,DiffractionLoss,FoliageLoss,Distance,BaseEffAntHeight,BreakPointDistance,V,ReferencePathloss,RayExists,RayTotalLength,NumberOfReflection,NumberOfDiffraction,WorstKnifeEdgeDistance,WorstKnifeEdgeClearHeight,isConsistent,nearPathloss,DistanceKm,DistanceKmAlongRadial,clutterValue,pointIndex,isLoS,survey
919721.4375,3951541.75,0,0,1.648836,483.9074,0.7624385,-11.13305,103.893,1,1.723058,0,0,0,0,TRUE,94.11588,0.04454881,0.04454881,23,22,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919721.4375,3951541.5,0,0,1.648834,484.337,0.7609848,-11.16234,104.583,1,1.723058,0,0,0,0,TRUE,94.11584,0.04454857,0.04454857,23,22,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919723.5,3951541.75,0,0,1.628628,484.1638,0.6805434,-10.74977,103.943,1,1.723058,0,0,0,0,TRUE,93.71173,0.04252344,0.04252344,23,21,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919723.5,3951541.5,0,0,1.628626,484.6745,0.6860269,-10.84888,101.955,1,1.723058,0,0,0,0,TRUE,93.71168,0.04252319,0.04252319,23,21,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919725.5,3951541.75,0,0,1.609794,485.74,0.61774,-10.65628,104.44,1,1.610287,0,0,0,0,TRUE,93.33504,0.04071872,0.04049807,23,20,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919725.5625,3951541.75,0,0,1.609756,486.127,0.629072,-10.79165,101.52,1,1.610287,0,0,0,0,TRUE,93.33429,0.04071517,0.04049783,23,20,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919727.5625,3951542,0,0,1.587593,488.1852,0.6603709,-11.56739,105.638,1,1.610287,0,0,0,0,TRUE,92.89102,0.03868948,0.0384727,23,19,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919727.625,3951541.75,0,0,1.587568,488.3676,0.6675035,-11.64546,100.758,1,1.610287,0,0,0,0,TRUE,92.89053,0.03868727,0.03847245,23,19,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919729.625,3951542,0,0,1.564176,489.6921,0.7225478,-12.57676,105.877,1,1.610287,0,0,0,0,TRUE,92.42268,0.03665861,0.0364473,23,18,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919729.6875,3951541.75,0,0,1.564162,489.7507,0.725479,-12.60693,104.657,1,1.610287,0,0,0,0,TRUE,92.42241,0.03665747,0.03644693,23,18,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919731.6875,3951542,0,0,1.539602,489.9389,0.7349084,-13.08815,105.516,1,1.610287,0,0,0,0,TRUE,91.93121,0.03464195,0.03442172,23,17,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919733.75,3951542.25,0,0,1.513623,489.9389,0.7349084,-13.52969,112.762,1,1.424809,0,0,0,0,TRUE,91.41161,0.03263042,0.03239651,23,16,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919733.8125,3951542,0,0,1.513616,489.9389,0.7349084,-13.52979,103.812,1,1.424809,0,0,0,0,TRUE,91.41149,0.03262995,0.03239604,23,16,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919735.8125,3951542.25,0,0,1.486008,489.9389,0.7349084,-13.93481,104.984,1,1.424809,0,0,0,0,TRUE,90.85932,0.0306202,0.03037082,23,15,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919735.875,3951542,0,0,1.486001,489.9389,0.7349084,-13.93492,108.684,1,1.424809,0,0,0,0,TRUE,90.85918,0.0306197,0.03037031,23,15,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919737.9375,3951542.25,0,0,1.456551,489.9389,0.7349084,-14.40508,108.235,1,1.424809,0,0,0,0,TRUE,90.27017,0.02861216,0.02834511,23,14,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919739.9375,3951542.75,0,0,1.425002,489.9389,0.7349084,-14.95978,110.485,1,1.424809,0,0,0,0,TRUE,89.6392,0.02660737,0.02632,21,13,TRUE,RAA1323000312_2_PCI 210__1m_Ave_Filter_Road_Open
919873.3125,3951922.75,59.66618,0,2.105983,567.5341,0.2189333,48.91133,113.408,1,2.127636,0,1,125.6129,5.700435,TRUE,127.8621,0.127639,0.127639,21,63,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919882.625,3951916.5,48.13018,0,2.092059,464.5903,0.1792215,6.824744,106.322,1,2.127636,0,1,85.10961,6.985873,TRUE,124.2822,0.1236116,0.1236116,21,61,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919882.875,3951914.25,48.50517,0,2.084888,448.0969,0.1728589,7.176689,108.107,1,2.127636,0,1,85.11115,7.042131,TRUE,124.1439,0.1215874,0.1215874,21,60,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919883.375,3951916.25,48.13018,0,2.092066,453.3981,0.1749039,6.824685,107.397,1,2.127636,0,1,85.11098,6.985872,TRUE,124.2825,0.1236136,0.1236136,21,61,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919881.5625,3951910.5,49.5418,0,2.070163,474.8018,0.1831607,8.00264,102.454,1,2.070672,0,0,85.1108,7.160471,TRUE,123.9318,0.117534,0.117534,21,58,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919882.8125,3951914.25,48.50517,0,2.084888,448.094,0.1728578,7.176696,103.832,1,2.070672,0,0,85.111,7.042131,TRUE,124.1439,0.1215871,0.1215871,21,60,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919890.8125,3951914,79.06783,0,2.092148,496.2942,0.1914516,25.69459,114.91,0,0,0,0,117.5563,5.257533,FALSE,132.6384,0.1236368,0.1236368,21,61,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919892.3125,3951913.25,77.5491,0,2.092166,471.2713,0.1817987,20.89701,109.181,0,0,0,0,115.5342,5.176709,FALSE,132.2289,0.1236419,0.1236419,21,61,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919880.1875,3951908.75,50.78303,0,2.062601,491.8206,0.1897259,6.054927,100.721,1,2.070672,0,0,81.05619,7.050713,TRUE,124.0143,0.1155051,0.1155051,21,57,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919881,3951910.5,49.5418,0,2.070157,484.5993,0.1869402,8.002697,94.691,1,2.070672,0,0,85.10957,7.160471,TRUE,123.9316,0.1175323,0.1175323,21,58,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919881.1875,3951910.5,49.5418,0,2.070159,484.6179,0.1869473,8.002674,94.716,1,2.070672,0,0,85.11,7.160471,TRUE,123.9317,0.1175329,0.1175329,21,58,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919877.9375,3951905.25,0,0,2.047076,462.6147,0.6158195,-5.630393,97.794,1,2.070672,0,0,0,0,TRUE,102.0807,0.1114491,0.1114491,21,55,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919879.125,3951907,39.48672,0,2.054909,469.272,0.4324319,21.28164,110.598,1,2.070672,0,0,85.10793,7.287267,TRUE,120.7073,0.1134773,0.1134773,21,56,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919879.4375,3951906.75,38.93706,0,2.054913,487.4116,0.188025,19.90853,104.471,1,2.070672,0,0,85.10867,7.287267,TRUE,120.559,0.1134782,0.1134782,21,56,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919875.875,3951901.5,0,0,2.030979,462.9905,0.6093295,-5.944736,101.969,1,2.070672,0,0,0,0,TRUE,101.7587,0.1073938,0.1073938,21,53,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919876.625,3951903.5,0,0,2.039099,462.6171,0.6192886,-5.906766,100.079,1,2.070672,0,0,0,0,TRUE,101.9211,0.1094206,0.1094206,21,54,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919877,3951903.25,0,0,2.039103,462.8928,0.6103299,-5.744525,100.824,1,2.070672,0,0,0,0,TRUE,101.9212,0.1094217,0.1094217,21,54,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919874.4375,3951897.75,0,0,2.014269,463.7968,0.5899689,-5.990907,110.378,1,2.015047,0,0,0,0,TRUE,101.4245,0.10334,0.10334,21,51,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919875.1875,3951899.5,0,0,2.022704,463.3853,0.5995901,-6.001825,108.071,1,2.015047,0,0,0,0,TRUE,101.5932,0.1053669,0.1053669,21,52,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919875.1875,3951899.5,0,0,2.022705,463.4159,0.5988545,-5.988539,100.241,1,2.015047,0,0,0,0,TRUE,101.5933,0.105367,0.105367,21,52,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919872.375,3951894,0,0,1.996882,464.257,0.5801225,-5.860229,104.817,1,2.015047,0,0,0,0,TRUE,101.0768,0.09928474,0.09928474,21,49,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919873.125,3951896,0,0,2.005659,463.714,0.591912,-5.926952,104.903,1,2.015047,0,0,0,0,TRUE,101.2523,0.1013116,0.1013116,21,50,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919873.4375,3951895.75,0,0,2.005663,464.0049,0.5854307,-5.926929,109.303,1,2.015047,0,0,0,0,TRUE,101.2524,0.1013124,0.1013124,21,50,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919870.625,3951890.25,0,0,1.978775,465.1477,0.5618079,-5.718381,98.12,1,2.015047,0,0,0,0,TRUE,100.7147,0.09523029,0.09523029,21,47,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919871.375,3951892.25,0,0,1.987922,464.5869,0.573131,-5.79073,99.667,1,2.015047,0,0,0,0,TRUE,100.8976,0.09725726,0.09725726,21,48,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919872.125,3951894,0,0,1.99688,463.9895,0.5857052,-5.860249,100.102,1,2.015047,0,0,0,0,TRUE,101.0768,0.09928407,0.09928407,21,49,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919868.3125,3951886.5,0,0,1.959874,465.4601,0.5496954,-5.565438,101.657,1,2.015047,0,0,0,0,TRUE,100.3366,0.09117464,0.09117464,21,45,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919869.375,3951888.5,0,0,1.969426,465.0694,0.5602953,-5.643256,99.797,1,2.015047,0,0,0,0,TRUE,100.5277,0.09320221,0.09320221,21,46,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919870.1875,3951890.25,0,0,1.97877,464.5967,0.5710885,-5.718412,99.615,1,2.015047,0,0,0,0,TRUE,100.7146,0.09522928,0.09522928,21,47,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919867.8125,3951884.75,0,0,1.950114,466.7174,0.5283906,-5.485206,103.293,1,1.951262,0,0,0,0,TRUE,100.1414,0.08914846,0.08914846,21,44,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919867.875,3951884.75,0,0,1.950115,466.7824,0.5277057,-5.485201,98.684,1,1.951262,0,0,0,0,TRUE,100.1415,0.08914863,0.08914863,21,44,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919868.125,3951886.75,0,0,1.959872,465.3386,0.5510273,-5.565449,102.354,1,1.951262,0,0,0,0,TRUE,100.3366,0.09117429,0.09117429,21,45,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.75,3951880.75,0,0,1.929908,469.7358,0.4821924,-5.320696,97.248,1,1.951262,0,0,0,0,TRUE,99.73731,0.08509569,0.08509569,21,42,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.25,3951876.75,0,0,1.908722,474.245,0.5024089,-5.755833,96.664,1,1.951262,0,0,0,0,TRUE,99.31361,0.08104429,0.08104429,21,40,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.5625,3951878.75,0,0,1.919445,472.0968,0.4905331,-5.508456,102.554,1,1.951262,0,0,0,0,TRUE,99.52806,0.08307017,0.08307017,21,41,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.3125,3951878.75,0,0,1.919442,471.7908,0.4859985,-5.457269,96.687,1,1.951262,0,0,0,0,TRUE,99.52801,0.08306962,0.08306962,21,41,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919865,3951872.75,0,0,1.886441,478.7108,0.3678697,-5.073559,101.753,1,1.951262,0,0,0,0,TRUE,98.86797,0.07699113,0.07699113,21,38,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919865.5625,3951874.75,0,0,1.897724,476.0999,0.4549094,-5.566873,94.989,1,1.951262,0,0,0,0,TRUE,99.09364,0.07901764,0.07901764,21,39,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.125,3951876.75,0,0,1.908721,474.0804,0.493991,-5.681411,94.729,1,1.951262,0,0,0,0,TRUE,99.31358,0.08104395,0.08104395,21,40,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919864.625,3951870.75,0,0,1.874859,482.1479,0.3595546,-5.434525,96.069,1,1.875349,0,0,0,0,TRUE,98.63634,0.07496513,0.07496513,21,37,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919865.125,3951872.75,0,0,1.886443,478.6425,0.3815075,-5.193082,95.125,1,1.875349,0,0,0,0,TRUE,98.86801,0.07699148,0.07699148,21,38,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863.4375,3951867,0,0,1.850721,488.7079,0.6170177,-8.268176,96.559,1,1.875349,0,0,0,0,TRUE,98.15358,0.07091217,0.07091217,21,35,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863.875,3951869,0,0,1.862956,486.0993,0.4781737,-6.932821,94.099,1,1.875349,0,0,0,0,TRUE,98.39828,0.0729383,0.0729383,21,36,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919862.8125,3951863,0,0,1.825169,489.9389,0.7349084,-9.378939,92.256,1,1.875349,0,0,0,0,TRUE,97.64255,0.06686047,0.06686047,21,33,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863.375,3951864.75,0,0,1.838137,489.9389,0.7349084,-9.244283,93.148,1,1.875349,0,0,0,0,TRUE,97.90189,0.06888692,0.06888692,21,34,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863.6875,3951867,0,0,1.850724,488.6492,0.6114182,-8.225498,94.958,1,1.875349,0,0,0,0,TRUE,98.15365,0.07091276,0.07091276,21,35,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919862.75,3951860.75,0,0,1.811811,489.9389,0.7349084,-9.523263,95.054,1,1.875349,0,0,0,0,TRUE,97.37538,0.0648352,0.0648352,21,32,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863,3951863,0,0,1.825172,489.9389,0.7349084,-9.378911,96.251,1,1.875349,0,0,0,0,TRUE,97.6426,0.06686086,0.06686086,21,33,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919862.8125,3951863,0,0,1.82517,489.9389,0.7349084,-9.378938,93.931,1,1.875349,0,0,0,0,TRUE,97.64256,0.06686049,0.06686049,21,33,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.5,3951857,0,0,1.783776,489.9389,0.7349084,-9.845958,92.818,1,1.784765,0,0,0,0,TRUE,96.81467,0.06078208,0.06078208,21,30,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.125,3951853,0,0,1.753819,489.9389,0.7349084,-10.18128,88.683,1,1.784765,0,0,0,0,TRUE,96.21555,0.05673083,0.05673083,21,28,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.3125,3951855,0,0,1.769056,489.9389,0.7349084,-10.0087,93.153,1,1.784765,0,0,0,0,TRUE,96.52028,0.0587565,0.0587565,21,29,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.125,3951855,0,0,1.769053,489.9389,0.7349084,-10.00873,89.193,1,1.784765,0,0,0,0,TRUE,96.52022,0.05875608,0.05875608,21,29,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919835.4375,3951848.25,80.36022,0,1.721602,35,0.01350168,16.90779,103.174,1,1.755026,0,1,32.4152,7.012572,TRUE,124.3379,0.0526747,0.0526747,21,26,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919860.625,3951851,0,0,1.738024,489.9389,0.7349084,-10.36878,94.812,1,1.784765,0,0,0,0,TRUE,95.89965,0.05470466,0.05470466,21,27,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.0625,3951853,0,0,1.753819,489.9389,0.7349084,-10.18128,92.006,1,1.784765,0,0,0,0,TRUE,96.21554,0.05673078,0.05673078,21,28,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919836.75,3951848.5,78.5369,0,1.721581,35,0.01350168,15.65338,105.959,1,1.755026,0,1,32.41367,7.012572,TRUE,123.8448,0.05267221,0.05267221,21,26,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919839.875,3951847.25,80.4751,0,1.704514,35,0.01350168,19.50641,107.813,1,1.755026,0,1,34.43678,7.264606,TRUE,123.6902,0.05064232,0.05064232,21,25,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919859.875,3951847,0,0,1.704602,489.9389,0.7349084,-10.78942,93.056,1,1.784765,0,0,0,0,TRUE,95.2312,0.05065264,0.05065264,21,25,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919860,3951849,0,0,1.72163,489.9389,0.7349084,-10.57319,94.836,1,1.784765,0,0,0,0,TRUE,95.57175,0.05267806,0.05267806,21,26,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919860.125,3951849,0,0,1.721632,489.9389,0.7349084,-10.57317,93.782,1,1.784765,0,0,0,0,TRUE,95.57179,0.05267828,0.05267828,21,26,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919842.5,3951845.5,79.79253,0,1.686764,35,0.01350168,19.65769,101.371,1,1.755026,0,1,34.4351,7.375112,TRUE,122.8009,0.04861425,0.04861425,21,24,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919843.625,3951845.75,78.38438,0,1.686756,35,0.01350168,17.59779,98.029,1,1.755026,0,1,32.40894,7.21258,TRUE,122.4204,0.04861341,0.04861341,21,24,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919845.0625,3951843.75,77.74068,0,1.668267,111.4151,0.04297975,19.5852,100.561,1,1.755026,0,1,32.40851,7.325635,TRUE,118.339,0.04658724,0.04658724,21,23,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919846.3125,3951844,75.98158,0,1.668264,108.3869,0.04181159,17.59808,97.361,1,1.755026,0,1,30.38275,7.156035,TRUE,117.9395,0.04658689,0.04658689,21,23,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919847.625,3951844,73.63867,0,1.668263,187.1199,0.0721838,12.89838,99.446,1,1.669874,0,0,30.38272,7.156035,TRUE,117.0105,0.04658685,0.04658685,21,23,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919859.125,3951843,0,0,1.668392,489.9389,0.7349084,-11.23332,97.31,1,1.669874,0,0,0,0,TRUE,94.507,0.04660068,0.04660068,21,23,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919859.625,3951845,0,0,1.686877,489.9389,0.7349084,-11.0007,103.478,1,1.669874,0,0,0,0,TRUE,94.8767,0.04862695,0.04862695,21,24,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919848.8125,3951842,71.04028,0,1.64896,282.5737,0.1090063,19.65803,94.381,1,1.669874,0,0,30.38289,7.271656,TRUE,115.664,0.04456157,0.04456157,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919849.75,3951842,71.30592,0,1.648964,341.8209,0.1318616,16.68032,101.191,1,1.669874,0,0,30.38315,7.271656,TRUE,115.7359,0.04456195,0.04456195,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919850.5625,3951842,67.93783,0,1.648969,391.1936,0.1509078,16.68022,97.611,1,1.669874,0,0,30.38349,7.271656,TRUE,114.8266,0.04456245,0.04456245,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919852,3951842,42.41513,0,1.64898,480.0644,0.1851908,29.76079,105.728,1,1.669874,0,0,30.38428,7.271657,TRUE,107.9359,0.04456361,0.04456361,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919853.0625,3951841.75,0,0,1.648991,489.9389,0.7349084,-11.49184,107.013,1,1.669874,0,0,0,0,TRUE,94.11899,0.04456475,0.04456475,21,22,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919853.875,3951839.75,0,0,1.628801,489.9389,0.7349084,-11.77783,114.694,1,1.669874,0,0,0,0,TRUE,93.71517,0.04254029,0.04254029,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919854.8125,3951839.5,0,0,1.628815,489.9389,0.7349084,-11.77763,109.499,1,1.669874,0,0,0,0,TRUE,93.71547,0.04254174,0.04254174,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919858.75,3951841,0,0,1.649088,489.9389,0.7349084,-11.49057,99.084,1,1.669874,0,0,0,0,TRUE,94.12092,0.04457465,0.04457465,21,22,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919858.75,3951841,0,0,1.649088,489.9389,0.7349084,-11.49056,96.146,1,1.669874,0,0,0,0,TRUE,94.12093,0.04457467,0.04457467,21,22,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919859.125,3951843,0,0,1.668392,489.9389,0.7349084,-11.23332,95.994,1,1.669874,0,0,0,0,TRUE,94.507,0.04660067,0.04660067,21,23,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919855.875,3951839.5,0,0,1.628833,489.9389,0.7349084,-11.77739,108.101,1,1.669874,0,0,0,0,TRUE,93.71583,0.04254352,0.04254352,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919857.25,3951839.25,0,0,1.628861,489.9389,0.7349084,-11.77702,105.799,1,1.669874,0,0,0,0,TRUE,93.71638,0.0425462,0.0425462,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919858.3125,3951837,0,0,1.607706,489.9389,0.7349084,-12.06309,98.803,1,1.669874,0,0,0,0,TRUE,93.29327,0.04052337,0.04052337,21,20,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919858.75,3951839,0,0,1.628895,489.9389,0.7349084,-11.77656,97.548,1,1.669874,0,0,0,0,TRUE,93.71706,0.04254952,0.04254952,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919858.375,3951839,0,0,1.628886,489.9389,0.7349084,-11.77668,96.584,1,1.669874,0,0,0,0,TRUE,93.71688,0.04254865,0.04254865,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919860.3125,3951838.5,0,0,1.628934,489.9389,0.7349084,-11.77602,98.006,1,1.630293,0,0,0,0,TRUE,93.71785,0.0425534,0.0425534,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919861.8125,3951838,0,0,1.628979,489.9389,0.7349084,-11.77542,101.355,1,1.630293,0,0,0,0,TRUE,93.71874,0.04255777,0.04255777,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919863.1875,3951837.75,0,0,1.629022,489.9389,0.7349084,-11.77483,100.587,1,1.630293,0,0,0,0,TRUE,93.71961,0.04256203,0.04256203,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919864.4375,3951837.25,0,0,1.629067,489.9389,0.7349084,-11.77422,97.641,1,1.630293,0,0,0,0,TRUE,93.7205,0.0425664,0.0425664,21,21,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919857.25,3951833,0,0,1.564412,489.9389,0.7349084,-12.69963,99.117,1,1.630293,0,0,0,0,TRUE,92.4274,0.03667853,0.0364706,21,18,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919857.75,3951835,0,0,1.587643,489.9389,0.7349084,-12.36207,95.563,1,1.630293,0,0,0,0,TRUE,92.89202,0.03869393,0.03849688,21,19,TRUE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919865.8125,3951836.75,44.06189,0,1.629117,485.9896,0.2635831,35.96917,94.278,1,1.630293,0,0,28.38087,8.212537,TRUE,107.7169,0.04257131,0.04257131,21,21,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919866.875,3951836.25,43.61509,0,1.62916,470.1922,0.1813824,34.12495,102.238,1,1.630293,0,0,28.38365,8.212537,TRUE,107.5977,0.04257548,0.04257548,21,21,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919867.75,3951835.75,43.25095,0,1.629197,442.5467,0.1707179,32.7109,98.882,1,1.630293,0,0,28.38608,8.212537,TRUE,107.5006,0.04257913,0.04257913,21,21,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919868.875,3951835.25,43.25095,0,1.629246,442.5467,0.1707179,32.70903,103.436,1,1.630293,0,0,28.38933,8.212537,TRUE,107.5023,0.04258399,0.04258399,21,21,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919870.125,3951834.5,71.72187,0,1.629302,410.9518,0.1585298,21.20905,104.036,1,1.630293,0,0,30.42104,8.398293,TRUE,115.1913,0.04258946,0.04258946,21,21,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919872.625,3951835.5,73.98043,0,1.649576,327.028,0.1261551,18.62661,103.752,1,1.662777,0,1,30.42601,8.271656,TRUE,116.4784,0.04462482,0.04462482,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
919873.75,3951834.75,73.98043,0,1.649631,327.028,0.1261551,18.62544,99.478,1,1.662777,0,1,30.42983,8.271656,TRUE,116.4803,0.04463042,0.04463042,21,22,FALSE,RAA1323000314_1_PCI 360__1m_Ave_Filter_Road_Open
